unit,year,semester,campus,mode,aspect_type,aspect,strong_agree,agree,neutral,disagree,strong_disagree,mean,median
FIT1045,2020,NOV12,CL,ON-CAMPUS,U,2,10,26,2,0,1,4.13,4.13
FIT1045,2020,NOV12,CL,ON-CAMPUS,U,3,10,21,6,2,0,4.00,4.05
FIT1045,2020,NOV12,CL,ON-CAMPUS,U,4,6,16,13,1,3,3.54,3.66
FIT1045,2020,NOV12,CL,ON-CAMPUS,U,5,9,16,9,4,1,3.72,3.84
FIT1045,2020,NOV12,CL,ON-CAMPUS,U,6,8,22,7,1,0,3.97,4.00
FIT1045,2020,NOV12,CL,ON-CAMPUS,U,7,15,17,5,2,0,4.15,4.24
FIT1045,2020,NOV12,CL,ON-CAMPUS,U,8,6,21,9,2,1,3.74,3.86
FIT1045,2020,NOV12,CL,ON-CAMPUS,F,1,10,23,5,0,0,4.13,4.11
FIT1045,2020,NOV12,CL,ON-CAMPUS,F,2,4,22,7,5,1,3.59,3.80
FIT1045,2020,NOV12,CL,ON-CAMPUS,F,3,8,15,7,9,0,3.56,3.73
FIT1045,2020,NOV12,CL,ON-CAMPUS,F,4,10,20,7,2,0,3.97,4.03
FIT1045,2020,NOV12,CL,ON-CAMPUS,F,5,4,19,13,3,0,3.62,3.68
FIT1045,2020,OCT,MA,ON-CAMPUS,U,1,21,35,7,2,0,4.15,4.17
FIT1045,2020,OCT,MA,ON-CAMPUS,U,2,15,38,7,5,0,3.97,4.04
FIT1045,2020,OCT,MA,ON-CAMPUS,U,3,22,37,4,1,0,4.25,4.23
FIT1045,2020,OCT,MA,ON-CAMPUS,U,4,15,29,17,3,0,3.88,3.91
FIT1045,2020,OCT,MA,ON-CAMPUS,U,5,17,29,13,6,0,3.88,3.97
FIT1045,2020,OCT,MA,ON-CAMPUS,U,6,21,34,8,2,0,4.14,4.16
FIT1045,2020,OCT,MA,ON-CAMPUS,U,7,23,37,4,1,0,4.26,4.24
FIT1045,2020,OCT,MA,ON-CAMPUS,U,8,19,37,8,0,1,4.12,4.14
FIT1045,2020,OCT,MA,ON-CAMPUS,F,1,22,37,6,0,0,4.25,4.22
FIT1045,2020,OCT,MA,ON-CAMPUS,F,2,13,28,16,6,1,3.72,3.82
FIT1045,2020,OCT,MA,ON-CAMPUS,F,3,13,29,17,5,1,3.74,3.83
FIT1045,2020,OCT,MA,ON-CAMPUS,F,4,21,33,10,0,0,4.17,4.17
FIT1045,2020,OCT,MA,ON-CAMPUS,F,5,14,22,21,6,1,3.66,3.68
FIT5057,2020,SSB,CL,ON-CAMPUS,U,1,39,58,18,6,2,4.02,4.11
FIT5057,2020,SSB,CL,ON-CAMPUS,U,2,32,54,20,10,7,3.76,3.95
FIT5057,2020,SSB,CL,ON-CAMPUS,U,3,32,63,18,4,6,3.90,4.03
FIT5057,2020,SSB,CL,ON-CAMPUS,U,4,34,52,23,6,7,3.82,3.98
FIT5057,2020,SSB,CL,ON-CAMPUS,U,5,31,57,22,7,6,3.81,3.96
FIT5057,2020,SSB,CL,ON-CAMPUS,U,6,34,54,20,8,7,3.81,3.99
FIT5057,2020,SSB,CL,ON-CAMPUS,U,7,48,58,10,2,3,4.21,4.28
FIT5057,2020,SSB,CL,ON-CAMPUS,U,8,29,58,22,8,6,3.78,3.94
FIT5057,2020,SSB,CL,ON-CAMPUS,F,1,36,67,12,2,2,4.12,4.15
FIT5057,2020,SSB,CL,ON-CAMPUS,F,2,31,62,17,7,6,3.85,4.01
FIT5057,2020,SSB,CL,ON-CAMPUS,F,3,22,41,31,17,12,3.36,3.54
FIT5057,2020,SSB,CL,ON-CAMPUS,F,4,33,56,24,6,4,3.88,3.99
FIT5057,2020,SSB,CL,ON-CAMPUS,F,5,23,54,34,5,5,3.70,3.81
FIT1008,2020,S1,CL,FLEXIBLE,U,1,4,2,2,1,0,4.00,4.25
FIT1008,2020,S1,CL,FLEXIBLE,U,2,2,4,3,0,0,3.89,3.88
FIT1008,2020,S1,CL,FLEXIBLE,U,3,3,4,2,0,0,4.11,4.13
FIT1008,2020,S1,CL,FLEXIBLE,U,4,3,3,1,1,1,3.67,4.00
FIT1008,2020,S1,CL,FLEXIBLE,U,5,3,3,3,0,0,4.00,4.00
FIT1008,2020,S1,CL,FLEXIBLE,U,6,2,5,2,0,0,4.00,4.00
FIT1008,2020,S1,CL,FLEXIBLE,U,7,4,4,1,0,0,4.33,4.38
FIT1008,2020,S1,CL,FLEXIBLE,U,8,3,2,3,1,0,3.78,3.75
FIT1008,2020,S1,CL,FLEXIBLE,F,1,4,2,3,0,0,4.11,4.25
FIT1008,2020,S1,CL,FLEXIBLE,F,2,2,3,2,1,0,3.75,3.83
FIT1008,2020,S1,CL,FLEXIBLE,F,3,3,3,3,0,0,4.00,4.00
FIT1008,2020,S1,CL,FLEXIBLE,F,4,3,4,2,0,0,4.11,4.13
FIT1008,2020,S1,CL,FLEXIBLE,F,5,2,2,3,0,0,3.86,3.75
FIT1008,2020,S1,CL,ON-CAMPUS,U,1,19,43,12,5,2,3.89,4.00
FIT1008,2020,S1,CL,ON-CAMPUS,U,2,14,34,16,8,9,3.44,3.72
FIT1008,2020,S1,CL,ON-CAMPUS,U,3,19,45,11,4,1,3.96,4.03
FIT1008,2020,S1,CL,ON-CAMPUS,U,4,15,33,22,5,5,3.60,3.74
FIT1008,2020,S1,CL,ON-CAMPUS,U,5,20,37,12,7,4,3.78,3.96
FIT1008,2020,S1,CL,ON-CAMPUS,U,6,19,38,14,4,3,3.85,3.97
FIT1008,2020,S1,CL,ON-CAMPUS,U,7,29,40,10,0,2,4.16,4.21
FIT1008,2020,S1,CL,ON-CAMPUS,U,8,16,37,17,9,2,3.69,3.84
FIT1008,2020,S1,CL,ON-CAMPUS,F,1,21,46,8,1,3,4.03,4.10
FIT1008,2020,S1,CL,ON-CAMPUS,F,2,14,43,15,6,2,3.76,3.90
FIT1008,2020,S1,CL,ON-CAMPUS,F,3,8,31,23,9,9,3.25,3.46
FIT1008,2020,S1,CL,ON-CAMPUS,F,4,13,35,15,10,5,3.53,3.76
FIT1008,2020,S1,CL,ON-CAMPUS,F,5,2,32,33,7,3,3.30,3.36
FIT1008,2020,S1,MA,ON-CAMPUS,U,1,11,29,11,0,1,3.94,3.98
FIT1008,2020,S1,MA,ON-CAMPUS,U,2,7,23,11,10,2,3.43,3.65
FIT1008,2020,S1,MA,ON-CAMPUS,U,3,12,29,9,2,1,3.92,4.00
FIT1008,2020,S1,MA,ON-CAMPUS,U,4,8,27,13,2,1,3.76,3.85
FIT1008,2020,S1,MA,ON-CAMPUS,U,5,8,25,15,2,2,3.67,3.78
FIT1008,2020,S1,MA,ON-CAMPUS,U,6,10,28,12,1,1,3.87,3.93
FIT1008,2020,S1,MA,ON-CAMPUS,U,7,18,26,5,0,2,4.14,4.21
FIT1008,2020,S1,MA,ON-CAMPUS,U,8,10,28,9,3,2,3.79,3.93
FIT1008,2020,S1,MA,ON-CAMPUS,F,1,16,26,10,0,1,4.06,4.10
FIT1008,2020,S1,MA,ON-CAMPUS,F,2,8,21,17,3,3,3.54,3.64
FIT1008,2020,S1,MA,ON-CAMPUS,F,3,6,14,17,12,3,3.15,3.15
FIT1008,2020,S1,MA,ON-CAMPUS,F,4,11,22,12,4,2,3.71,3.84
FIT1008,2020,S1,MA,ON-CAMPUS,F,5,5,10,19,7,2,3.21,3.16
FIT1033,2020,S1,CL,FLEXIBLE,U,1,6,2,1,0,0,4.56,4.75
FIT1033,2020,S1,CL,FLEXIBLE,U,2,4,2,2,0,1,3.89,4.25
FIT1033,2020,S1,CL,FLEXIBLE,U,3,4,3,1,1,0,4.11,4.33
FIT1033,2020,S1,CL,FLEXIBLE,U,4,5,2,0,1,0,4.38,4.70
FIT1033,2020,S1,CL,FLEXIBLE,U,5,3,3,1,2,0,3.78,4.00
FIT1033,2020,S1,CL,FLEXIBLE,U,6,5,3,1,0,0,4.44,4.60
FIT1033,2020,S1,CL,FLEXIBLE,U,7,4,2,3,0,0,4.11,4.25
FIT1033,2020,S1,CL,FLEXIBLE,U,8,4,4,0,0,0,4.50,4.50
FIT1033,2020,S1,CL,FLEXIBLE,F,1,4,5,0,0,0,4.44,4.40
FIT1033,2020,S1,CL,FLEXIBLE,F,2,4,3,1,1,0,4.11,4.33
FIT1033,2020,S1,CL,FLEXIBLE,F,3,3,4,1,1,0,4.00,4.13
FIT1033,2020,S1,CL,FLEXIBLE,F,4,6,2,1,0,0,4.56,4.75
FIT1033,2020,S1,CL,FLEXIBLE,F,5,2,4,1,0,0,4.14,4.13
FIT1033,2020,S1,CL,ON-CAMPUS,U,1,47,59,11,0,0,4.31,4.31
FIT1033,2020,S1,CL,ON-CAMPUS,U,2,51,54,11,1,0,4.32,4.36
FIT1033,2020,S1,CL,ON-CAMPUS,U,3,56,45,14,0,1,4.34,4.46
FIT1033,2020,S1,CL,ON-CAMPUS,U,4,48,42,20,5,0,4.16,4.27
FIT1033,2020,S1,CL,ON-CAMPUS,U,5,43,52,14,6,1,4.12,4.21
FIT1033,2020,S1,CL,ON-CAMPUS,U,6,51,45,16,2,0,4.27,4.37
FIT1033,2020,S1,CL,ON-CAMPUS,U,7,53,43,16,4,0,4.25,4.38
FIT1033,2020,S1,CL,ON-CAMPUS,U,8,50,51,10,5,0,4.26,4.34
FIT1033,2020,S1,CL,ON-CAMPUS,F,1,62,46,7,1,0,4.46,4.56
FIT1033,2020,S1,CL,ON-CAMPUS,F,2,41,50,21,5,0,4.09,4.15
FIT1033,2020,S1,CL,ON-CAMPUS,F,3,28,55,27,5,2,3.87,3.95
FIT1033,2020,S1,CL,ON-CAMPUS,F,4,52,50,9,5,0,4.28,4.38
FIT1033,2020,S1,CL,ON-CAMPUS,F,5,23,40,40,3,1,3.76,3.74
FIT1045,2020,S1,CL,FLEXIBLE,U,1,4,7,1,0,0,4.25,4.21
FIT1045,2020,S1,CL,FLEXIBLE,U,2,3,6,3,0,0,4.00,4.00
FIT1045,2020,S1,CL,FLEXIBLE,U,3,5,7,0,0,0,4.42,4.36
FIT1045,2020,S1,CL,FLEXIBLE,U,4,5,6,1,0,0,4.33,4.33
FIT1045,2020,S1,CL,FLEXIBLE,U,5,1,9,2,0,0,3.92,3.94
FIT1045,2020,S1,CL,FLEXIBLE,U,6,4,6,2,0,0,4.17,4.17
FIT1045,2020,S1,CL,FLEXIBLE,U,7,5,7,0,0,0,4.42,4.36
FIT1045,2020,S1,CL,FLEXIBLE,U,8,3,7,2,0,0,4.08,4.07
FIT1045,2020,S1,CL,FLEXIBLE,F,1,4,6,2,0,0,4.17,4.17
FIT1045,2020,S1,CL,FLEXIBLE,F,2,3,6,3,0,0,4.00,4.00
FIT1045,2020,S1,CL,FLEXIBLE,F,3,3,7,2,0,0,4.08,4.07
FIT1045,2020,S1,CL,FLEXIBLE,F,4,3,6,3,0,0,4.00,4.00
FIT1045,2020,S1,CL,FLEXIBLE,F,5,2,8,2,0,0,4.00,4.00
FIT1045,2020,S1,CL,ON-CAMPUS,U,1,73,140,59,15,5,3.89,3.98
FIT1045,2020,S1,CL,ON-CAMPUS,U,2,76,116,55,41,6,3.73,3.89
FIT1045,2020,S1,CL,ON-CAMPUS,U,3,95,133,45,16,4,4.02,4.11
FIT1045,2020,S1,CL,ON-CAMPUS,U,4,60,119,69,30,12,3.64,3.79
FIT1045,2020,S1,CL,ON-CAMPUS,U,5,82,122,63,20,6,3.87,3.97
FIT1045,2020,S1,CL,ON-CAMPUS,U,6,90,137,45,16,4,4.00,4.09
FIT1045,2020,S1,CL,ON-CAMPUS,U,7,129,113,41,7,2,4.23,4.35
FIT1045,2020,S1,CL,ON-CAMPUS,U,8,84,129,53,21,7,3.89,4.01
FIT1045,2020,S1,CL,ON-CAMPUS,F,1,91,149,36,15,0,4.09,4.13
FIT1045,2020,S1,CL,ON-CAMPUS,F,2,80,119,63,22,7,3.84,3.95
FIT1045,2020,S1,CL,ON-CAMPUS,F,3,62,108,68,45,10,3.57,3.72
FIT1045,2020,S1,CL,ON-CAMPUS,F,4,84,125,53,20,6,3.91,4.02
FIT1045,2020,S1,CL,ON-CAMPUS,F,5,42,83,111,42,7,3.39,3.34
FIT1045,2020,S1,MA,ON-CAMPUS,U,1,19,47,19,11,6,3.61,3.82
FIT1045,2020,S1,MA,ON-CAMPUS,U,2,19,32,32,15,4,3.46,3.50
FIT1045,2020,S1,MA,ON-CAMPUS,U,3,16,52,24,5,4,3.70,3.84
FIT1045,2020,S1,MA,ON-CAMPUS,U,4,13,43,32,5,4,3.58,3.67
FIT1045,2020,S1,MA,ON-CAMPUS,U,5,15,43,29,9,4,3.56,3.69
FIT1045,2020,S1,MA,ON-CAMPUS,U,6,21,48,19,10,3,3.73,3.89
FIT1045,2020,S1,MA,ON-CAMPUS,U,7,41,44,12,2,1,4.22,4.30
FIT1045,2020,S1,MA,ON-CAMPUS,U,8,18,48,20,10,6,3.61,3.81
FIT1045,2020,S1,MA,ON-CAMPUS,F,1,21,56,15,5,2,3.90,3.99
FIT1045,2020,S1,MA,ON-CAMPUS,F,2,14,37,36,6,8,3.43,3.51
FIT1045,2020,S1,MA,ON-CAMPUS,F,3,10,38,29,17,7,3.27,3.41
FIT1045,2020,S1,MA,ON-CAMPUS,F,4,22,49,18,8,5,3.74,3.91
FIT1045,2020,S1,MA,ON-CAMPUS,F,5,11,32,42,10,5,3.34,3.33
FIT1053,2020,S1,CL,ON-CAMPUS,U,1,6,12,3,4,0,3.80,3.96
FIT1053,2020,S1,CL,ON-CAMPUS,U,2,9,9,6,0,1,4.00,4.11
FIT1053,2020,S1,CL,ON-CAMPUS,U,3,12,10,3,0,0,4.36,4.45
FIT1053,2020,S1,CL,ON-CAMPUS,U,4,9,9,3,3,1,3.88,4.11
FIT1053,2020,S1,CL,ON-CAMPUS,U,5,12,8,5,0,0,4.28,4.44
FIT1053,2020,S1,CL,ON-CAMPUS,U,6,14,8,1,2,0,4.36,4.61
FIT1053,2020,S1,CL,ON-CAMPUS,U,7,9,14,0,2,0,4.20,4.25
FIT1053,2020,S1,CL,ON-CAMPUS,U,8,13,6,3,1,2,4.08,4.54
FIT1053,2020,S1,CL,ON-CAMPUS,F,1,13,10,1,0,0,4.50,4.58
FIT1053,2020,S1,CL,ON-CAMPUS,F,2,11,9,4,1,0,4.20,4.33
FIT1053,2020,S1,CL,ON-CAMPUS,F,3,14,5,4,2,0,4.24,4.61
FIT1053,2020,S1,CL,ON-CAMPUS,F,4,10,9,1,4,1,3.92,4.22
FIT1053,2020,S1,CL,ON-CAMPUS,F,5,3,7,11,3,0,3.42,3.32
FIT2096,2020,S1,CL,FLEXIBLE,U,1,3,0,0,0,1,4.00,4.83
FIT2096,2020,S1,CL,FLEXIBLE,U,2,3,0,0,0,1,4.00,4.83
FIT2096,2020,S1,CL,FLEXIBLE,U,3,3,0,0,0,1,4.00,4.83
FIT2096,2020,S1,CL,FLEXIBLE,U,4,3,0,0,0,1,4.00,4.83
FIT2096,2020,S1,CL,FLEXIBLE,U,5,3,0,0,0,1,4.00,4.83
FIT2096,2020,S1,CL,FLEXIBLE,U,6,3,0,0,0,1,4.00,4.83
FIT2096,2020,S1,CL,FLEXIBLE,U,7,4,0,0,0,0,5.00,5.00
FIT2096,2020,S1,CL,FLEXIBLE,U,8,3,0,0,0,1,4.00,4.83
FIT2096,2020,S1,CL,FLEXIBLE,F,1,4,0,0,0,0,5.00,5.00
FIT2096,2020,S1,CL,FLEXIBLE,F,2,3,0,0,0,1,4.00,4.83
FIT2096,2020,S1,CL,FLEXIBLE,F,3,2,1,0,0,1,3.75,4.50
FIT2096,2020,S1,CL,FLEXIBLE,F,4,2,1,0,1,0,4.00,4.50
FIT2096,2020,S1,CL,FLEXIBLE,F,5,3,0,0,0,0,5.00,5.00
FIT2096,2020,S1,CL,ON-CAMPUS,U,1,9,6,2,3,1,3.90,4.25
FIT2096,2020,S1,CL,ON-CAMPUS,U,2,8,7,2,3,1,3.86,4.14
FIT2096,2020,S1,CL,ON-CAMPUS,U,3,13,3,3,1,1,4.24,4.69
FIT2096,2020,S1,CL,ON-CAMPUS,U,4,6,5,7,2,1,3.62,3.60
FIT2096,2020,S1,CL,ON-CAMPUS,U,5,6,7,6,0,2,3.71,3.86
FIT2096,2020,S1,CL,ON-CAMPUS,U,6,9,5,4,0,3,3.81,4.20
FIT2096,2020,S1,CL,ON-CAMPUS,U,7,12,4,4,0,1,4.24,4.63
FIT2096,2020,S1,CL,ON-CAMPUS,U,8,6,6,4,1,3,3.55,3.83
FIT2096,2020,S1,CL,ON-CAMPUS,F,1,7,8,3,1,1,3.95,4.13
FIT2096,2020,S1,CL,ON-CAMPUS,F,2,6,7,4,1,3,3.57,3.86
FIT2096,2020,S1,CL,ON-CAMPUS,F,3,3,8,4,5,1,3.33,3.56
FIT2096,2020,S1,CL,ON-CAMPUS,F,4,8,9,1,1,2,3.95,4.22
FIT2096,2020,S1,CL,ON-CAMPUS,F,5,2,4,8,3,1,3.17,3.13
FIT5057,2020,S1,CL,FLEXIBLE,U,1,16,29,6,4,4,3.83,4.03
FIT5057,2020,S1,CL,FLEXIBLE,U,2,14,27,9,6,4,3.68,3.91
FIT5057,2020,S1,CL,FLEXIBLE,U,3,16,26,11,2,3,3.86,4.00
FIT5057,2020,S1,CL,FLEXIBLE,U,4,13,29,10,2,4,3.78,3.95
FIT5057,2020,S1,CL,FLEXIBLE,U,5,10,28,13,6,2,3.64,3.80
FIT5057,2020,S1,CL,FLEXIBLE,U,6,10,30,15,1,3,3.73,3.85
FIT5057,2020,S1,CL,FLEXIBLE,U,7,17,34,7,2,0,4.10,4.12
FIT5057,2020,S1,CL,FLEXIBLE,U,8,11,29,9,5,6,3.57,3.84
FIT5057,2020,S1,CL,FLEXIBLE,F,1,13,35,10,2,0,3.98,4.01
FIT5057,2020,S1,CL,FLEXIBLE,F,2,10,32,12,4,1,3.78,3.89
FIT5057,2020,S1,CL,FLEXIBLE,F,3,8,19,17,6,9,3.19,3.35
FIT5057,2020,S1,CL,FLEXIBLE,F,4,14,27,12,5,2,3.77,3.91
FIT5057,2020,S1,CL,FLEXIBLE,F,5,13,23,18,3,3,3.67,3.76
FIT5057,2020,S1,CL,ON-CAMPUS,U,1,34,65,25,7,12,3.71,3.92
FIT5057,2020,S1,CL,ON-CAMPUS,U,2,29,53,25,17,18,3.41,3.71
FIT5057,2020,S1,CL,ON-CAMPUS,U,3,39,55,24,12,13,3.66,3.91
FIT5057,2020,S1,CL,ON-CAMPUS,U,4,32,59,26,9,16,3.58,3.84
FIT5057,2020,S1,CL,ON-CAMPUS,U,5,37,51,27,12,15,3.58,3.83
FIT5057,2020,S1,CL,ON-CAMPUS,U,6,36,49,31,8,19,3.52,3.78
FIT5057,2020,S1,CL,ON-CAMPUS,U,7,56,61,17,1,7,4.11,4.25
FIT5057,2020,S1,CL,ON-CAMPUS,U,8,28,53,27,12,21,3.39,3.70
FIT5057,2020,S1,CL,ON-CAMPUS,F,1,42,67,21,7,5,3.94,4.07
FIT5057,2020,S1,CL,ON-CAMPUS,F,2,31,63,31,5,13,3.66,3.86
FIT5057,2020,S1,CL,ON-CAMPUS,F,3,15,42,39,19,28,2.98,3.13
FIT5057,2020,S1,CL,ON-CAMPUS,F,4,32,56,27,10,16,3.55,3.81
FIT5057,2020,S1,CL,ON-CAMPUS,F,5,25,43,47,8,15,3.40,3.48
FIT1008,2020,S2,CL,ON-CAMPUS,U,1,44,88,19,4,3,4.05,4.10
FIT1008,2020,S2,CL,ON-CAMPUS,U,2,26,66,43,13,10,3.54,3.70
FIT1008,2020,S2,CL,ON-CAMPUS,U,3,44,74,26,5,5,3.95,4.05
FIT1008,2020,S2,CL,ON-CAMPUS,U,4,30,67,30,21,9,3.56,3.78
FIT1008,2020,S2,CL,ON-CAMPUS,U,5,43,74,21,13,6,3.86,4.02
FIT1008,2020,S2,CL,ON-CAMPUS,U,6,40,78,24,9,4,3.91,4.02
FIT1008,2020,S2,CL,ON-CAMPUS,U,7,64,62,18,11,3,4.09,4.26
FIT1008,2020,S2,CL,ON-CAMPUS,U,8,32,70,36,11,7,3.70,3.84
FIT1008,2020,S2,CL,ON-CAMPUS,F,1,50,79,22,4,2,4.09,4.14
FIT1008,2020,S2,CL,ON-CAMPUS,F,2,45,69,25,14,4,3.87,4.01
FIT1008,2020,S2,CL,ON-CAMPUS,F,3,27,54,29,30,18,3.27,3.54
FIT1008,2020,S2,CL,ON-CAMPUS,F,4,35,74,34,9,3,3.83,3.93
FIT1008,2020,S2,CL,ON-CAMPUS,F,5,35,54,46,8,8,3.66,3.75
FIT1008,2020,S2,MA,ON-CAMPUS,U,1,13,33,3,2,0,4.12,4.12
FIT1008,2020,S2,MA,ON-CAMPUS,U,2,6,27,8,9,2,3.50,3.76
FIT1008,2020,S2,MA,ON-CAMPUS,U,3,11,35,3,3,0,4.04,4.07
FIT1008,2020,S2,MA,ON-CAMPUS,U,4,9,29,11,3,0,3.85,3.91
FIT1008,2020,S2,MA,ON-CAMPUS,U,5,10,27,11,3,0,3.86,3.93
FIT1008,2020,S2,MA,ON-CAMPUS,U,6,11,31,7,3,0,3.96,4.02
FIT1008,2020,S2,MA,ON-CAMPUS,U,7,15,31,3,3,0,4.12,4.15
FIT1008,2020,S2,MA,ON-CAMPUS,U,8,10,29,9,3,1,3.85,3.95
FIT1008,2020,S2,MA,ON-CAMPUS,F,1,14,29,8,1,0,4.08,4.09
FIT1008,2020,S2,MA,ON-CAMPUS,F,2,8,24,15,4,0,3.71,3.77
FIT1008,2020,S2,MA,ON-CAMPUS,F,3,4,19,16,10,2,3.25,3.34
FIT1008,2020,S2,MA,ON-CAMPUS,F,4,7,31,11,3,0,3.81,3.89
FIT1008,2020,S2,MA,ON-CAMPUS,F,5,10,13,22,2,0,3.66,3.48
FIT1045,2020,S2,CL,ON-CAMPUS,U,1,64,68,22,7,3,4.12,4.24
FIT1045,2020,S2,CL,ON-CAMPUS,U,2,50,57,34,14,10,3.75,3.93
FIT1045,2020,S2,CL,ON-CAMPUS,U,3,60,59,33,7,4,4.01,4.14
FIT1045,2020,S2,CL,ON-CAMPUS,U,4,49,52,43,10,9,3.75,3.88
FIT1045,2020,S2,CL,ON-CAMPUS,U,5,55,65,29,9,7,3.92,4.08
FIT1045,2020,S2,CL,ON-CAMPUS,U,6,64,59,32,4,3,4.09,4.21
FIT1045,2020,S2,CL,ON-CAMPUS,U,7,82,60,18,3,2,4.32,4.49
FIT1045,2020,S2,CL,ON-CAMPUS,U,8,53,69,26,10,7,3.92,4.07
FIT1045,2020,S2,CL,ON-CAMPUS,F,1,59,78,19,5,3,4.13,4.21
FIT1045,2020,S2,CL,ON-CAMPUS,F,2,49,63,34,11,7,3.83,3.98
FIT1045,2020,S2,CL,ON-CAMPUS,F,3,48,49,40,15,12,3.65,3.81
FIT1045,2020,S2,CL,ON-CAMPUS,F,4,67,65,24,1,5,4.16,4.28
FIT1045,2020,S2,CL,ON-CAMPUS,F,5,42,55,43,8,9,3.72,3.84
FIT1045,2020,S2,MA,ON-CAMPUS,U,1,12,52,24,4,1,3.75,3.84
FIT1045,2020,S2,MA,ON-CAMPUS,U,2,11,39,23,13,7,3.37,3.59
FIT1045,2020,S2,MA,ON-CAMPUS,U,3,15,45,21,9,1,3.70,3.82
FIT1045,2020,S2,MA,ON-CAMPUS,U,4,13,43,26,7,0,3.70,3.77
FIT1045,2020,S2,MA,ON-CAMPUS,U,5,14,42,28,4,3,3.66,3.75
FIT1045,2020,S2,MA,ON-CAMPUS,U,6,16,53,19,4,1,3.85,3.92
FIT1045,2020,S2,MA,ON-CAMPUS,U,7,25,56,10,2,0,4.12,4.12
FIT1045,2020,S2,MA,ON-CAMPUS,U,8,9,45,26,8,3,3.54,3.69
FIT1045,2020,S2,MA,ON-CAMPUS,F,1,15,54,22,1,0,3.90,3.93
FIT1045,2020,S2,MA,ON-CAMPUS,F,2,13,43,29,2,3,3.68,3.76
FIT1045,2020,S2,MA,ON-CAMPUS,F,3,8,33,36,10,4,3.34,3.38
FIT1045,2020,S2,MA,ON-CAMPUS,F,4,19,56,10,6,2,3.90,4.01
FIT1045,2020,S2,MA,ON-CAMPUS,F,5,10,32,36,7,5,3.39,3.42
FIT1054,2020,S2,CL,ON-CAMPUS,U,1,12,14,3,3,0,4.09,4.21
FIT1054,2020,S2,CL,ON-CAMPUS,U,2,7,9,7,8,1,3.41,3.50
FIT1054,2020,S2,CL,ON-CAMPUS,U,3,14,10,7,1,0,4.16,4.30
FIT1054,2020,S2,CL,ON-CAMPUS,U,4,4,12,7,8,1,3.31,3.50
FIT1054,2020,S2,CL,ON-CAMPUS,U,5,6,18,7,0,1,3.88,3.94
FIT1054,2020,S2,CL,ON-CAMPUS,U,6,8,12,5,7,0,3.66,3.83
FIT1054,2020,S2,CL,ON-CAMPUS,U,7,13,15,1,3,0,4.19,4.30
FIT1054,2020,S2,CL,ON-CAMPUS,U,8,9,15,2,5,1,3.81,4.03
FIT1054,2020,S2,CL,ON-CAMPUS,F,1,9,20,2,1,0,4.16,4.15
FIT1054,2020,S2,CL,ON-CAMPUS,F,2,8,17,5,2,0,3.97,4.03
FIT1054,2020,S2,CL,ON-CAMPUS,F,3,7,13,3,3,6,3.38,3.81
FIT1054,2020,S2,CL,ON-CAMPUS,F,4,11,12,4,3,0,4.03,4.17
FIT1054,2020,S2,CL,ON-CAMPUS,F,5,4,14,9,2,0,3.69,3.75
FIT2073,2020,S2,CL,ON-CAMPUS,U,1,23,18,3,1,0,4.40,4.52
FIT2073,2020,S2,CL,ON-CAMPUS,U,2,18,18,5,4,0,4.11,4.25
FIT2073,2020,S2,CL,ON-CAMPUS,U,3,25,13,6,1,0,4.38,4.60
FIT2073,2020,S2,CL,ON-CAMPUS,U,4,19,23,1,2,0,4.31,4.35
FIT2073,2020,S2,CL,ON-CAMPUS,U,5,18,20,7,0,0,4.24,4.28
FIT2073,2020,S2,CL,ON-CAMPUS,U,6,23,16,5,1,0,4.36,4.52
FIT2073,2020,S2,CL,ON-CAMPUS,U,7,26,17,2,0,0,4.53,4.63
FIT2073,2020,S2,CL,ON-CAMPUS,U,8,22,18,5,0,0,4.38,4.47
FIT2073,2020,S2,CL,ON-CAMPUS,F,1,24,19,2,0,0,4.49,4.56
FIT2073,2020,S2,CL,ON-CAMPUS,F,2,16,22,7,0,0,4.20,4.20
FIT2073,2020,S2,CL,ON-CAMPUS,F,3,16,20,8,0,1,4.11,4.18
FIT2073,2020,S2,CL,ON-CAMPUS,F,4,20,20,5,0,0,4.33,4.38
FIT2073,2020,S2,CL,ON-CAMPUS,F,5,16,23,6,0,0,4.22,4.22
FIT5057,2020,S2,CL,ON-CAMPUS,U,1,66,103,48,12,11,3.84,3.98
FIT5057,2020,S2,CL,ON-CAMPUS,U,2,65,96,51,14,14,3.77,3.93
FIT5057,2020,S2,CL,ON-CAMPUS,U,3,57,109,51,17,6,3.81,3.92
FIT5057,2020,S2,CL,ON-CAMPUS,U,4,62,91,50,21,15,3.69,3.87
FIT5057,2020,S2,CL,ON-CAMPUS,U,5,64,106,43,14,11,3.83,3.98
FIT5057,2020,S2,CL,ON-CAMPUS,U,6,65,104,44,12,12,3.84,3.99
FIT5057,2020,S2,CL,ON-CAMPUS,U,7,84,113,30,5,8,4.08,4.18
FIT5057,2020,S2,CL,ON-CAMPUS,U,8,55,92,55,21,16,3.62,3.80
FIT5057,2020,S2,CL,ON-CAMPUS,F,1,73,124,33,5,3,4.09,4.13
FIT5057,2020,S2,CL,ON-CAMPUS,F,2,56,115,50,13,6,3.84,3.94
FIT5057,2020,S2,CL,ON-CAMPUS,F,3,48,86,61,26,17,3.51,3.67
FIT5057,2020,S2,CL,ON-CAMPUS,F,4,63,106,40,19,11,3.80,3.97
